id,text,cleaned_text
1.55E+18,"The gunman who killed three people and injured two others at a mall in Greenwood, Indiana, was armed with two rifles, a Glock pistol and more than 100 rounds of ammunition, police said.","The gunman who killed three people and injured two others at a mall in Greenwood, Indiana, was armed with two rifles, a Glock pistol and more than 100 rounds of ammunition, police said.."
1.55E+18,Captain America can't lift an iPhone?': Chris Evans thinks his iPhone 12 is too heavy .,Captain America can't lift an iPhone?': Chris Evans thinks his iPhone 12 is too heavy ..
1.55E+18,Farmers around the world are struggling.Your pee could help.,Farmers around the world are struggling.Your pee could help..
1.55E+18,"Australia striker Sam Kerr will become the first female player to feature on the global front cover of the popular football game, FIFA.
","Australia striker Sam Kerr will become the first female player to feature on the global front cover of the popular football game, FIFA.."
1.55E+18,"The recovery from the pandemic unleashed a wave of demand that manufacturers and the network of players that move items around the world weren't equipped to handle.But after 18 months of pain, there are some signs conditions are starting to improve.
","The recovery from the pandemic unleashed a wave of demand that manufacturers and the network of players that move items around the world weren't equipped to handle.But after 18 months of pain, there are some signs conditions are starting to improve.."
1.55E+18,"Bennie Thompson, chairman of the House Jan.6 committee, tests positive for Covid-19 ahead of Thursday's primetime hearing
","Bennie Thompson, chairman of the House Jan.6 committee, tests positive for Covid-19 ahead of Thursday's primetime hearing."
1.55E+18,"The White House is preparing a plan to take executive action on climate after Democratic Sen.Joe Manchin last week torpedoed his party's efforts on sweeping legislation.
",The White House is preparing a plan to take executive action on climate after Democratic Sen.Joe Manchin last week torpedoed his party's efforts on sweeping legislation..
1.55E+18,"The Opening Ceremony of the 2028 Summer Games in Los Angeles will be held on July 14 and the Games will conclude on July 30, Games organizer LA28 announced
","The Opening Ceremony of the 2028 Summer Games in Los Angeles will be held on July 14 and the Games will conclude on July 30, Games organizer LA28 announced."
1.55E+18,"Former US President Donald Trump told golfers that they should join the controversial Saudi-backed LIV Golf Invitational Series and ""take the money now,"" as the breakaway series prepares for its next event at Trump National Golf Bedminster
","Former US President Donald Trump told golfers that they should join the controversial Saudi-backed LIV Golf Invitational Series and ""take the money now,"" as the breakaway series prepares for its next event at Trump National Golf Bedminster."
1.55E+18,"Steve Bannon's trial begins | Follow live updates.
",Steve Bannon's trial begins | Follow live updates..
1.55E+18,"Maryland's primary is set to test Democratic voters' views of the party's establishment and Republicans' willingness to stick with what's been a winning formula for the GOP in the deep-blue state.
",Maryland's primary is set to test Democratic voters' views of the party's establishment and Republicans' willingness to stick with what's been a winning formula for the GOP in the deep-blue state..
1.55E+18,"Sesame Place, a ""Sesame Street"" themed amusement park, is apologizing after a video shows a costumed character appearing to ignore two Black children during a parade.
","Sesame Place, a ""Sesame Street"" themed amusement park, is apologizing after a video shows a costumed character appearing to ignore two Black children during a parade.."
1.55E+18,"Australia striker Sam Kerr will become the first female player to feature on the global front cover of the popular football game, FIFA.
","Australia striker Sam Kerr will become the first female player to feature on the global front cover of the popular football game, FIFA.."
1.55E+18,"Twitter's lawsuit against Elon Musk is expected to begin this morning - CNN 5 Things has the latest from our correspondent Alexandra Field.

Plus, more than 100 million Americans are under heat alerts today as heatwaves ripple throughout the world.","Twitter's lawsuit against Elon Musk is expected to begin this morning - CNN 5 Things has the latest from our correspondent Alexandra Field.Plus, more than 100 million Americans are under heat alerts today as heatwaves ripple throughout the world.."
1.55E+18,"Here are eight assumptions about diet, exercise and sleep that fail to meet the sniff test.
","Here are eight assumptions about diet, exercise and sleep that fail to meet the sniff test.."
1.55E+18,"Borussia Dortmund's new striker Sébastien Haller has been sidelined indefinitely after he discovered a testicular tumor, the club confirmed.
","Borussia Dortmund's new striker Sébastien Haller has been sidelined indefinitely after he discovered a testicular tumor, the club confirmed.."
1.55E+18,"Authorities in Ibiza seized a Picasso sketch worth more than $460,000, after a traveler failed to declare it to airport customs.
","Authorities in Ibiza seized a Picasso sketch worth more than $460,000, after a traveler failed to declare it to airport customs.."
1.55E+18,"Opening statements began in the trial of a California father and son charged in connection with the death of college student Kristin Smart in 1996.
",Opening statements began in the trial of a California father and son charged in connection with the death of college student Kristin Smart in 1996..
1.55E+18,"Two people have been charged with running a years-long scheme that took in at least $27 million from foreign investors, which involved false promises -- including access to prominent American politicians.
","Two people have been charged with running a years-long scheme that took in at least $27 million from foreign investors, which involved false promises -- including access to prominent American politicians.."
1.55E+18,"The US Attorney's Office for the District of Columbia will not prosecute members of a production team for ""The Late Show with Stephen Colbert,"" after they were arrested last month by US Capitol Police.
","The US Attorney's Office for the District of Columbia will not prosecute members of a production team for ""The Late Show with Stephen Colbert,"" after they were arrested last month by US Capitol Police.."
